wall_time,event_receive_ros_time_sec,source_ros_time_sec,elapsed_sec,kind,name,phase,duration_sec,source_node,detail,raw
2026-07-06 23:40:44.897,1783352444.897208929,1783352444.896584511,42.286664751,mission,execute_command,begin,-1.000000000,task_manager_node,"action=pickup,task_index=0,point_id=4","source_ros_time=1783352444.896584511|source_node=task_manager_node|kind=mission|name=execute_command|phase=begin|detail=action=pickup,task_index=0,point_id=4"
2026-07-06 23:40:44.897,1783352444.897493601,1783352444.896699190,42.286949396,mission,pickup_sequence,begin,-1.000000000,task_manager_node,"task_index=0,point_id=4","source_ros_time=1783352444.896699190|source_node=task_manager_node|kind=mission|name=pickup_sequence|phase=begin|detail=task_index=0,point_id=4"
2026-07-06 23:40:44.897,1783352444.897669077,1783352444.896762609,42.287125057,action,nav_lookout_align,begin,-1.000000000,task_manager_node,"context=Pickup,task_index=0,point_id=4","source_ros_time=1783352444.896762609|source_node=task_manager_node|kind=action|name=nav_lookout_align|phase=begin|detail=context=Pickup,task_index=0,point_id=4"
2026-07-06 23:40:44.897,1783352444.897868872,1783352444.896866083,42.287324698,action,nav_lookout_align,end,0.000103474,task_manager_node,"context=Pickup,task_index=0,point_id=4,ok=0,reason=relative_pose_failed","source_ros_time=1783352444.896866083|source_node=task_manager_node|kind=action|name=nav_lookout_align|phase=end|detail=context=Pickup,task_index=0,point_id=4,ok=0,reason=relative_pose_failed"
2026-07-06 23:40:44.898,1783352444.898016930,1783352444.896888256,42.287472916,mission,pickup_sequence,end,0.000189066,task_manager_node,"task_index=0,point_id=4,ok=0,reason=lookout_align_failed","source_ros_time=1783352444.896888256|source_node=task_manager_node|kind=mission|name=pickup_sequence|phase=end|detail=task_index=0,point_id=4,ok=0,reason=lookout_align_failed"
2026-07-06 23:40:44.898,1783352444.898156643,1783352444.896903276,42.287612504,mission,execute_command,end,0.000318766,task_manager_node,"action=pickup,task_index=0,point_id=4,ok=0,reason=pickup_sequence_failed","source_ros_time=1783352444.896903276|source_node=task_manager_node|kind=mission|name=execute_command|phase=end|detail=action=pickup,task_index=0,point_id=4,ok=0,reason=pickup_sequence_failed"
