wall_time,event_receive_ros_time_sec,source_ros_time_sec,elapsed_sec,kind,name,phase,duration_sec,source_node,detail,raw
2026-07-07 01:46:33.766,1783359993.766778946,1783359993.766508341,69.031219577,action,nav_lookout_align,end,2.305208206,task_manager_node,"context=Pickup,task_index=8,point_id=4,ok=1,target_id=8,rel_x=0.077397,rel_y=-0.505552,yaw=-1.418883","source_ros_time=1783359993.766508341|source_node=task_manager_node|kind=action|name=nav_lookout_align|phase=end|detail=context=Pickup,task_index=8,point_id=4,ok=1,target_id=8,rel_x=0.077397,rel_y=-0.505552,yaw=-1.418883"
2026-07-07 01:46:33.766,1783359993.766837597,1783359993.766524553,69.031277978,sequence,task_grasp_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783359993.766524553|source_node=task_manager_node|kind=sequence|name=task_grasp_current_view|phase=begin
2026-07-07 01:46:33.766,1783359993.766911983,1783359993.766540527,69.031352596,sequence,grasp_from_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783359993.766540527|source_node=task_manager_node|kind=sequence|name=grasp_from_current_view|phase=begin
2026-07-07 01:46:33.766,1783359993.766984224,1783359993.766554356,69.031424695,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783359993.766554356|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:46:33.767,1783359993.767044544,1783359993.766976118,69.031485194,service,set_controller_mode,end,0.000421762,task_manager_node,"mode=moving,ok=1","source_ros_time=1783359993.766976118|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:46:33.968,1783359993.968167067,1783359993.968038321,69.232607836,perception,pick_samples_current_view,begin,-1.000000000,task_manager_node,,source_ros_time=1783359993.968038321|source_node=task_manager_node|kind=perception|name=pick_samples_current_view|phase=begin
2026-07-07 01:46:33.968,1783359993.968287706,1783359993.968083143,69.232728245,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783359993.968083143|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-07 01:46:34.968,1783359994.968504667,1783359994.968305826,70.232945287,perception,get_pick_pos,end,1.000222683,task_manager_node,"object=box,ok=0,reason=service_unavailable","source_ros_time=1783359994.968305826|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=0,reason=service_unavailable"
2026-07-07 01:46:34.968,1783359994.968640089,1783359994.968392849,70.233080485,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783359994.968392849|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-07 01:46:35.968,1783359995.968779802,1783359995.968633890,71.233220373,perception,get_pick_pos,end,1.000241041,task_manager_node,"object=box,ok=0,reason=service_unavailable","source_ros_time=1783359995.968633890|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=0,reason=service_unavailable"
2026-07-07 01:46:35.968,1783359995.968873024,1783359995.968719721,71.233313643,perception,get_pick_pos,begin,-1.000000000,task_manager_node,object=box,source_ros_time=1783359995.968719721|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=begin|detail=object=box
2026-07-07 01:46:36.969,1783359996.969041824,1783359996.968890667,72.233482624,perception,get_pick_pos,end,1.000170946,task_manager_node,"object=box,ok=0,reason=service_unavailable","source_ros_time=1783359996.968890667|source_node=task_manager_node|kind=perception|name=get_pick_pos|phase=end|detail=object=box,ok=0,reason=service_unavailable"
2026-07-07 01:46:36.969,1783359996.969191790,1783359996.968931437,72.233632264,perception,pick_samples_current_view,end,3.000893116,task_manager_node,"success_count=0,sample_count=3","source_ros_time=1783359996.968931437|source_node=task_manager_node|kind=perception|name=pick_samples_current_view|phase=end|detail=success_count=0,sample_count=3"
2026-07-07 01:46:36.969,1783359996.969283581,1783359996.968987226,72.233724141,sequence,grasp_from_current_view,end,3.202446699,task_manager_node,"ok=0,reason=all_perception_failed","source_ros_time=1783359996.968987226|source_node=task_manager_node|kind=sequence|name=grasp_from_current_view|phase=end|detail=ok=0,reason=all_perception_failed"
2026-07-07 01:46:36.969,1783359996.969368458,1783359996.968996525,72.233809256,sequence,task_grasp_current_view,end,3.202471972,task_manager_node,ok=0,source_ros_time=1783359996.968996525|source_node=task_manager_node|kind=sequence|name=task_grasp_current_view|phase=end|detail=ok=0
2026-07-07 01:46:36.969,1783359996.969429970,1783359996.969013214,72.233870534,mission,radar_pick_fallback,begin,-1.000000000,task_manager_node,"task_index=8,point_id=4,enabled=1","source_ros_time=1783359996.969013214|source_node=task_manager_node|kind=mission|name=radar_pick_fallback|phase=begin|detail=task_index=8,point_id=4,enabled=1"
2026-07-07 01:46:36.969,1783359996.969506502,1783359996.969041348,72.233947084,sequence,grasp_pose,begin,-1.000000000,task_manager_node,aligned=0,source_ros_time=1783359996.969041348|source_node=task_manager_node|kind=sequence|name=grasp_pose|phase=begin|detail=aligned=0
2026-07-07 01:46:36.969,1783359996.969568968,1783359996.969046831,72.234009505,sequence,full_grasp,begin,-1.000000000,task_manager_node,,source_ros_time=1783359996.969046831|source_node=task_manager_node|kind=sequence|name=full_grasp|phase=begin
2026-07-07 01:46:36.969,1783359996.969631195,1783359996.969082355,72.234071704,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783359996.969082355|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:46:36.969,1783359996.969917297,1783359996.969819307,72.234357740,service,set_controller_mode,end,0.000736952,task_manager_node,"mode=moving,ok=1","source_ros_time=1783359996.969819307|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:46:36.970,1783359996.970021486,1783359996.969849348,72.234462093,action,look_out,begin,-1.000000000,task_manager_node,"target_x=0.0837241,target_y=-0.49973","source_ros_time=1783359996.969849348|source_node=task_manager_node|kind=action|name=look_out|phase=begin|detail=target_x=0.0837241,target_y=-0.49973"
2026-07-07 01:46:36.970,1783359996.970086813,1783359996.969858408,72.234527516,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783359996.969858408|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:46:36.970,1783359996.970268488,1783359996.970222950,72.234709039,service,set_controller_mode,end,0.000364542,task_manager_node,"mode=moving,ok=1","source_ros_time=1783359996.970222950|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:46:36.970,1783359996.970338821,1783359996.970277071,72.234779360,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=2,points=1,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783359996.970277071|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=2,points=1,max_v=1,max_a=2,blend_radius=0.1"
2026-07-07 01:46:37.421,1783359997.421335459,1783359997.421089172,72.685776247,motion,move_joint,end,0.450812101,task_manager_node,"seq=2,ok=1,message=success","source_ros_time=1783359997.421089172|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=2,ok=1,message=success"
2026-07-07 01:46:37.421,1783359997.421568871,1783359997.421185017,72.686009391,action,look_out,end,0.451335669,task_manager_node,"target_x=0.0837241,target_y=-0.49973,yaw=-1.4048,ok=1","source_ros_time=1783359997.421185017|source_node=task_manager_node|kind=action|name=look_out|phase=end|detail=target_x=0.0837241,target_y=-0.49973,yaw=-1.4048,ok=1"
2026-07-07 01:46:37.622,1783359997.622277021,1783359997.622167110,72.886717604,action,grasp_move,begin,-1.000000000,task_manager_node,"target_x=0.0837241,target_y=-0.49973,target_z=0.12,tool_roll=0","source_ros_time=1783359997.622167110|source_node=task_manager_node|kind=action|name=grasp_move|phase=begin|detail=target_x=0.0837241,target_y=-0.49973,target_z=0.12,tool_roll=0"
2026-07-07 01:46:37.622,1783359997.622412682,1783359997.622318745,72.886853438,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=3,points=2,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783359997.622318745|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=3,points=2,max_v=1,max_a=2,blend_radius=0.1"
2026-07-07 01:46:40.426,1783360000.426863432,1783360000.426713228,75.691303991,motion,move_joint,end,2.804394484,task_manager_node,"seq=3,ok=1,message=success","source_ros_time=1783360000.426713228|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=3,ok=1,message=success"
2026-07-07 01:46:40.426,1783360000.426985264,1783360000.426779985,75.691425923,action,grasp_move,end,2.804612875,task_manager_node,"target_x=0.0837241,target_y=-0.49973,target_z=0.12,tool_roll=0,ok=1","source_ros_time=1783360000.426779985|source_node=task_manager_node|kind=action|name=grasp_move|phase=end|detail=target_x=0.0837241,target_y=-0.49973,target_z=0.12,tool_roll=0,ok=1"
2026-07-07 01:46:40.427,1783360000.427016020,1783360000.426797867,75.691456529,action,suction_on,begin,-1.000000000,task_manager_node,,source_ros_time=1783360000.426797867|source_node=task_manager_node|kind=action|name=suction_on|phase=begin
2026-07-07 01:46:42.327,1783360002.327368259,1783360002.327182770,77.591808668,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=loaded,source_ros_time=1783360002.327182770|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=loaded
2026-07-07 01:46:42.327,1783360002.327968836,1783360002.327886581,77.592409388,service,set_controller_mode,end,0.000703812,task_manager_node,"mode=loaded,ok=1","source_ros_time=1783360002.327886581|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=loaded,ok=1"
2026-07-07 01:46:42.328,1783360002.328045845,1783360002.327932358,77.592486437,action,suction_on,end,1.901134491,task_manager_node,"ok=1,suction_ok=1,mode_ok=1","source_ros_time=1783360002.327932358|source_node=task_manager_node|kind=action|name=suction_on|phase=end|detail=ok=1,suction_ok=1,mode_ok=1"
2026-07-07 01:46:42.328,1783360002.328087091,1783360002.327953100,77.592527582,sequence,full_grasp,end,5.358906269,task_manager_node,ok=1,source_ros_time=1783360002.327953100|source_node=task_manager_node|kind=sequence|name=full_grasp|phase=end|detail=ok=1
2026-07-07 01:46:42.328,1783360002.328123331,1783360002.327973127,77.592564087,sequence,grasp_pose,end,5.358931780,task_manager_node,"ok=1,aligned=0","source_ros_time=1783360002.327973127|source_node=task_manager_node|kind=sequence|name=grasp_pose|phase=end|detail=ok=1,aligned=0"
2026-07-07 01:46:42.328,1783360002.328160048,1783360002.327999592,77.592600589,mission,radar_pick_fallback,end,5.358986378,task_manager_node,"task_index=8,point_id=4,enabled=1,ok=1,target_id=8,rel_x=0.083724,rel_y=-0.499730,target_z=0.120000","source_ros_time=1783360002.327999592|source_node=task_manager_node|kind=mission|name=radar_pick_fallback|phase=end|detail=task_index=8,point_id=4,enabled=1,ok=1,target_id=8,rel_x=0.083724,rel_y=-0.499730,target_z=0.120000"
2026-07-07 01:46:42.828,1783360002.828390837,1783360002.828120470,78.092831581,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=grabbed,source_ros_time=1783360002.828120470|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=grabbed
2026-07-07 01:46:42.828,1783360002.828926325,1783360002.828865290,78.093366763,service,navigation_arm_event,end,0.000744820,task_manager_node,"event=grabbed,ok=1,message=received","source_ros_time=1783360002.828865290|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=grabbed,ok=1,message=received"
2026-07-07 01:46:42.829,1783360002.829026222,1783360002.828892231,78.093467002,sequence,move_to_carry_loaded,begin,-1.000000000,task_manager_node,,source_ros_time=1783360002.828892231|source_node=task_manager_node|kind=sequence|name=move_to_carry_loaded|phase=begin
2026-07-07 01:46:42.829,1783360002.829128265,1783360002.828927279,78.093568893,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783360002.828927279|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:46:42.829,1783360002.829578400,1783360002.829515457,78.094019212,service,set_controller_mode,end,0.000588179,task_manager_node,"mode=moving,ok=1","source_ros_time=1783360002.829515457|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:46:42.829,1783360002.829650640,1783360002.829563379,78.094091182,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=4,points=1,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783360002.829563379|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=4,points=1,max_v=1,max_a=2,blend_radius=0.1"
2026-07-07 01:46:45.633,1783360005.633736134,1783360005.633568287,80.898176840,motion,move_joint,end,2.804004908,task_manager_node,"seq=4,ok=1,message=success","source_ros_time=1783360005.633568287|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=4,ok=1,message=success"
2026-07-07 01:46:45.633,1783360005.633862257,1783360005.633626461,80.898302829,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=loaded,source_ros_time=1783360005.633626461|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=loaded
2026-07-07 01:46:45.634,1783360005.634145021,1783360005.634089470,80.898585562,service,set_controller_mode,end,0.000463009,task_manager_node,"mode=loaded,ok=1","source_ros_time=1783360005.634089470|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=loaded,ok=1"
2026-07-07 01:46:45.634,1783360005.634229183,1783360005.634117365,80.898669923,sequence,move_to_carry_loaded,end,2.805225134,task_manager_node,ok=1,source_ros_time=1783360005.634117365|source_node=task_manager_node|kind=sequence|name=move_to_carry_loaded|phase=end|detail=ok=1
2026-07-07 01:46:45.634,1783360005.634281874,1783360005.634134293,80.898722610,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=completed,source_ros_time=1783360005.634134293|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=completed
2026-07-07 01:46:45.634,1783360005.634672403,1783360005.634588003,80.899113000,service,navigation_arm_event,end,0.000453711,task_manager_node,"event=completed,ok=1,message=received","source_ros_time=1783360005.634588003|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=completed,ok=1,message=received"
2026-07-07 01:46:45.634,1783360005.634798288,1783360005.634613514,80.899238810,mission,pickup_sequence,end,14.173374891,task_manager_node,"task_index=8,point_id=4,ok=1","source_ros_time=1783360005.634613514|source_node=task_manager_node|kind=mission|name=pickup_sequence|phase=end|detail=task_index=8,point_id=4,ok=1"
2026-07-07 01:46:45.634,1783360005.634876728,1783360005.634625673,80.899317206,state,task_state,instant,-1.000000000,task_manager_node,"from=LOOKOUT,to=HOLDING,reason=pickup_complete","source_ros_time=1783360005.634625673|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=LOOKOUT,to=HOLDING,reason=pickup_complete"
2026-07-07 01:46:45.634,1783360005.634937763,1783360005.634634495,80.899378410,mission,execute_command,end,14.173547983,task_manager_node,"action=pickup,task_index=8,point_id=4,ok=1","source_ros_time=1783360005.634634495|source_node=task_manager_node|kind=mission|name=execute_command|phase=end|detail=action=pickup,task_index=8,point_id=4,ok=1"
2026-07-07 01:47:43.954,1783360063.954875469,1783360063.954716444,139.219315912,mission,execute_command,begin,-1.000000000,task_manager_node,"action=place,task_index=10,point_id=8","source_ros_time=1783360063.954716444|source_node=task_manager_node|kind=mission|name=execute_command|phase=begin|detail=action=place,task_index=10,point_id=8"
2026-07-07 01:47:43.955,1783360063.955141306,1783360063.954819679,139.219581940,mission,place_sequence,begin,-1.000000000,task_manager_node,"task_index=10,point_id=8,place_height=-0.1","source_ros_time=1783360063.954819679|source_node=task_manager_node|kind=mission|name=place_sequence|phase=begin|detail=task_index=10,point_id=8,place_height=-0.1"
2026-07-07 01:47:43.955,1783360063.955196857,1783360063.954931736,139.219637535,sequence,place_pose_direct_height,begin,-1.000000000,task_manager_node,,source_ros_time=1783360063.954931736|source_node=task_manager_node|kind=sequence|name=place_pose_direct_height|phase=begin
2026-07-07 01:47:43.955,1783360063.955277681,1783360063.955031395,139.219718279,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783360063.955031395|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:47:43.956,1783360063.956452131,1783360063.956251621,139.220892617,service,set_controller_mode,end,0.001220226,task_manager_node,"mode=moving,ok=1","source_ros_time=1783360063.956251621|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:47:43.956,1783360063.956663132,1783360063.956331730,139.221103752,action,place_direct_height,begin,-1.000000000,task_manager_node,"target_x=0.340428,target_y=-0.383945,target_z=-0.1","source_ros_time=1783360063.956331730|source_node=task_manager_node|kind=action|name=place_direct_height|phase=begin|detail=target_x=0.340428,target_y=-0.383945,target_z=-0.1"
2026-07-07 01:47:43.956,1783360063.956824541,1783360063.956460238,139.221265121,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=5,points=2,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783360063.956460238|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=5,points=2,max_v=1,max_a=2,blend_radius=0.1"
2026-07-07 01:47:47.361,1783360067.361969948,1783360067.361870289,142.626410433,motion,move_joint,end,3.405410051,task_manager_node,"seq=5,ok=1,message=success","source_ros_time=1783360067.361870289|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=5,ok=1,message=success"
2026-07-07 01:47:47.562,1783360067.562295437,1783360067.562060833,142.826736135,action,suction_off,begin,-1.000000000,task_manager_node,,source_ros_time=1783360067.562060833|source_node=task_manager_node|kind=action|name=suction_off|phase=begin
2026-07-07 01:47:48.562,1783360068.562565565,1783360068.562366009,143.827006331,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783360068.562366009|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:47:48.563,1783360068.563310385,1783360068.563153267,143.827750870,service,set_controller_mode,end,0.000787258,task_manager_node,"mode=moving,ok=1","source_ros_time=1783360068.563153267|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:47:48.563,1783360068.563484907,1783360068.563208103,143.827925420,action,suction_off,end,1.001147270,task_manager_node,"ok=1,suction_ok=1,mode_ok=1","source_ros_time=1783360068.563208103|source_node=task_manager_node|kind=action|name=suction_off|phase=end|detail=ok=1,suction_ok=1,mode_ok=1"
2026-07-07 01:47:48.863,1783360068.863599062,1783360068.863483906,144.128039667,motion,move_joint,begin,-1.000000000,task_manager_node,"seq=6,points=2,max_v=1,max_a=2,blend_radius=0.1","source_ros_time=1783360068.863483906|source_node=task_manager_node|kind=motion|name=move_joint|phase=begin|detail=seq=6,points=2,max_v=1,max_a=2,blend_radius=0.1"
2026-07-07 01:47:52.469,1783360072.469253778,1783360072.469069719,147.733694481,motion,move_joint,end,3.605585814,task_manager_node,"seq=6,ok=1,message=success","source_ros_time=1783360072.469069719|source_node=task_manager_node|kind=motion|name=move_joint|phase=end|detail=seq=6,ok=1,message=success"
2026-07-07 01:47:52.469,1783360072.469348192,1783360072.469120264,147.733788607,action,place_direct_height,end,8.512788534,task_manager_node,"target_x=0.340428,target_y=-0.383945,target_z=-0.1,ok=1","source_ros_time=1783360072.469120264|source_node=task_manager_node|kind=action|name=place_direct_height|phase=end|detail=target_x=0.340428,target_y=-0.383945,target_z=-0.1,ok=1"
2026-07-07 01:47:52.469,1783360072.469380617,1783360072.469132662,147.733821206,service,set_controller_mode,begin,-1.000000000,task_manager_node,mode=moving,source_ros_time=1783360072.469132662|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=begin|detail=mode=moving
2026-07-07 01:47:52.469,1783360072.469590425,1783360072.469561577,147.734031008,service,set_controller_mode,end,0.000428915,task_manager_node,"mode=moving,ok=1","source_ros_time=1783360072.469561577|source_node=task_manager_node|kind=service|name=set_controller_mode|phase=end|detail=mode=moving,ok=1"
2026-07-07 01:47:52.469,1783360072.469617605,1783360072.469571352,147.734058384,sequence,place_pose_direct_height,end,8.514639616,task_manager_node,ok=1,source_ros_time=1783360072.469571352|source_node=task_manager_node|kind=sequence|name=place_pose_direct_height|phase=end|detail=ok=1
2026-07-07 01:47:52.970,1783360072.969980478,1783360072.969703674,148.234420932,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=placed,source_ros_time=1783360072.969703674|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=placed
2026-07-07 01:47:52.970,1783360072.970603466,1783360072.970389366,148.235044066,service,navigation_arm_event,end,0.000685692,task_manager_node,"event=placed,ok=1,message=received","source_ros_time=1783360072.970389366|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=placed,ok=1,message=received"
2026-07-07 01:47:52.970,1783360072.970785379,1783360072.970409870,148.235225915,service,navigation_arm_event,begin,-1.000000000,task_manager_node,event=completed,source_ros_time=1783360072.970409870|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=begin|detail=event=completed
2026-07-07 01:47:52.971,1783360072.970995903,1783360072.970878363,148.235436651,service,navigation_arm_event,end,0.000468493,task_manager_node,"event=completed,ok=1,message=received","source_ros_time=1783360072.970878363|source_node=task_manager_node|kind=service|name=navigation_arm_event|phase=end|detail=event=completed,ok=1,message=received"
2026-07-07 01:47:52.971,1783360072.971085310,1783360072.970929384,148.235525973,mission,place_sequence,end,9.016109705,task_manager_node,"task_index=10,point_id=8,place_height=-0.1,ok=1,target_id=10,rel_x=0.340428,rel_y=-0.383945,yaw=-1.566025","source_ros_time=1783360072.970929384|source_node=task_manager_node|kind=mission|name=place_sequence|phase=end|detail=task_index=10,point_id=8,place_height=-0.1,ok=1,target_id=10,rel_x=0.340428,rel_y=-0.383945,yaw=-1.566025"
2026-07-07 01:47:52.971,1783360072.971159458,1783360072.970951319,148.235600225,state,task_state,instant,-1.000000000,task_manager_node,"from=HOLDING,to=IDLE,reason=place_complete","source_ros_time=1783360072.970951319|source_node=task_manager_node|kind=state|name=task_state|phase=instant|detail=from=HOLDING,to=IDLE,reason=place_complete"
2026-07-07 01:47:52.971,1783360072.971222639,1783360072.970980644,148.235663078,mission,execute_command,end,9.016264200,task_manager_node,"action=place,task_index=10,point_id=8,ok=1","source_ros_time=1783360072.970980644|source_node=task_manager_node|kind=mission|name=execute_command|phase=end|detail=action=place,task_index=10,point_id=8,ok=1"
