wall_time,event_receive_ros_time_sec,source_ros_time_sec,elapsed_sec,kind,name,phase,duration_sec,source_node,detail,raw
2026-07-06 22:47:50.075,1783349270.075473309,1783349270.075233221,520.086678462,mission,execute_command,begin,-1.000000000,task_manager_node,"action=ready,task_index=4,point_id=4","source_ros_time=1783349270.075233221|source_node=task_manager_node|kind=mission|name=execute_command|phase=begin|detail=action=ready,task_index=4,point_id=4"
2026-07-06 22:47:50.075,1783349270.075658560,1783349270.075378418,520.086863567,mission,ready_sequence,begin,-1.000000000,task_manager_node,"task_index=4,point_id=4","source_ros_time=1783349270.075378418|source_node=task_manager_node|kind=mission|name=ready_sequence|phase=begin|detail=task_index=4,point_id=4"
2026-07-06 22:47:50.075,1783349270.075773001,1783349270.075428009,520.086977981,mission,ready_sequence,end,0.000049591,task_manager_node,"task_index=4,point_id=4,ok=1","source_ros_time=1783349270.075428009|source_node=task_manager_node|kind=mission|name=ready_sequence|phase=end|detail=task_index=4,point_id=4,ok=1"
2026-07-06 22:47:50.075,1783349270.075855732,1783349270.075452328,520.087060813,mission,execute_command,end,0.000219107,task_manager_node,"action=ready,task_index=4,point_id=4,ok=1","source_ros_time=1783349270.075452328|source_node=task_manager_node|kind=mission|name=execute_command|phase=end|detail=action=ready,task_index=4,point_id=4,ok=1"
